2025-07-16 20:56:52,780 - INFO - 成功加载预训练embedding
2025-07-16 20:56:52,886 - INFO - StructMatch系统初始化完成（集成语义增强）
2025-07-16 20:56:52,887 - INFO - 开始加载数据...
2025-07-16 20:56:54,216 - INFO - 成功加载知识图谱: 40559个实体, 11种关系, 86835个三元组
2025-07-16 20:56:54,217 - INFO - 成功加载2条规则
2025-07-16 20:56:54,218 - INFO - 数据加载完成
2025-07-16 20:56:54,229 - INFO - 收集规则第一个谓词对应的anchor: _also_see
2025-07-16 20:56:54,370 - INFO - 收集到 1299 个anchor
2025-07-16 20:56:54,370 - INFO - 开始批量匹配，共1299个anchor
2025-07-16 20:56:54,371 - INFO - 处理第1/1299个anchor
2025-07-16 20:56:54,418 - INFO - 步骤 1: 添加边 ('01974062', '07370671', '_derivationally_related_form'), 当前相似度: 0.2023
2025-07-16 20:56:54,465 - INFO - 步骤 2: 添加边 ('01974062', '10773394', '_derivationally_related_form'), 当前相似度: 0.9222
2025-07-16 20:56:54,511 - INFO - 步骤 3: 添加边 ('01974062', '07348399', '_derivationally_related_form'), 当前相似度: 0.9331
2025-07-16 20:56:54,528 - INFO - 匹配成功: anchor ('01974062', '_also_see', '01976089'), 得分: 0.7784
2025-07-16 20:56:54,588 - INFO - 步骤 1: 添加边 ('01698271', '00929718', '_synset_domain_topic_of'), 当前相似度: 0.2031
2025-07-16 20:56:54,645 - INFO - 步骤 2: 添加边 ('07093489', '00929718', '_hypernym'), 当前相似度: 0.9540
2025-07-16 20:56:54,697 - INFO - 步骤 3: 添加边 ('00929718', '10794014', '_derivationally_related_form'), 当前相似度: 0.9629
2025-07-16 20:56:54,722 - INFO - 匹配成功: anchor ('01698271', '_also_see', '01754576'), 得分: 0.8218
2025-07-16 20:56:54,777 - INFO - 步骤 1: 添加边 ('00310386', '00230746', '_hypernym'), 当前相似度: 0.2310
2025-07-16 20:56:54,830 - INFO - 步骤 2: 添加边 ('00230746', '13497135', '_derivationally_related_form'), 当前相似度: 0.9273
2025-07-16 20:56:54,875 - INFO - 步骤 3: 添加边 ('00257269', '00230746', '_hypernym'), 当前相似度: 0.9117
2025-07-16 20:56:54,891 - INFO - 匹配成功: anchor ('00230746', '_also_see', '02540347'), 得分: 0.7960
2025-07-16 20:56:54,948 - INFO - 步骤 1: 添加边 ('01460029', '01254051', '_derivationally_related_form'), 当前相似度: 0.2237
2025-07-16 20:56:54,994 - INFO - 步骤 2: 添加边 ('00677544', '00674607', '_hypernym'), 当前相似度: 0.9033
2025-07-16 20:56:55,047 - INFO - 步骤 3: 添加边 ('00674607', '10431625', '_derivationally_related_form'), 当前相似度: 0.9062
2025-07-16 20:56:55,066 - INFO - 匹配成功: anchor ('01460029', '_also_see', '00677544'), 得分: 0.7657
2025-07-16 20:56:55,128 - INFO - 步骤 1: 添加边 ('01258642', '01258302', '_hypernym'), 当前相似度: 0.2403
2025-07-16 20:56:55,177 - INFO - 步骤 2: 添加边 ('00222376', '01258302', '_derivationally_related_form'), 当前相似度: 0.8968
2025-07-16 20:56:55,231 - INFO - 步骤 3: 添加边 ('01410223', '01206218', '_hypernym'), 当前相似度: 0.8887
2025-07-16 20:56:55,255 - INFO - 匹配成功: anchor ('01410223', '_also_see', '01258302'), 得分: 0.7798
2025-07-16 20:56:55,310 - INFO - 步骤 1: 添加边 ('01781478', '04826771', '_derivationally_related_form'), 当前相似度: 0.3342
2025-07-16 20:56:55,361 - INFO - 步骤 2: 添加边 ('04826999', '04826771', '_hypernym'), 当前相似度: 0.8494
