2025-07-16 23:25:49,540 - INFO - 成功加载预训练embedding
2025-07-16 23:25:49,612 - INFO - StructMatch系统初始化完成（集成语义增强）
2025-07-16 23:25:49,612 - INFO - 开始加载数据...
2025-07-16 23:25:50,546 - INFO - 成功加载知识图谱: 40559个实体, 11种关系, 86835个三元组
2025-07-16 23:25:50,547 - INFO - 成功加载2条规则
2025-07-16 23:25:50,547 - INFO - 数据加载完成
2025-07-16 23:25:50,554 - INFO - 收集规则第一个谓词对应的anchor: _also_see
2025-07-16 23:25:50,661 - INFO - 收集到 1299 个anchor
2025-07-16 23:25:50,662 - INFO - 开始批量匹配，共1299个anchor
2025-07-16 23:25:50,662 - INFO - 处理第1/1299个anchor
2025-07-16 23:25:50,698 - INFO - 步骤 1: 添加边 ('01974062', '03281145', '_derivationally_related_form'), 当前相似度: 0.4402
2025-07-16 23:25:50,746 - INFO - 步骤 2: 添加边 ('01974062', '07348399', '_derivationally_related_form'), 当前相似度: 0.9482
2025-07-16 23:25:50,788 - INFO - 步骤 3: 添加边 ('01974062', '00116376', '_derivationally_related_form'), 当前相似度: 0.9330
2025-07-16 23:25:50,837 - INFO - 步骤 4: 添加边 ('01455184', '00116376', '_derivationally_related_form'), 当前相似度: 0.9345
2025-07-16 23:25:50,881 - INFO - 步骤 5: 添加边 ('01455184', '04231693', '_derivationally_related_form'), 当前相似度: 0.9585
2025-07-16 23:25:50,895 - INFO - 匹配成功: anchor ('01974062', '_also_see', '01976089'), 得分: 0.7859
2025-07-16 23:25:50,931 - INFO - 步骤 1: 添加边 ('01698271', '03906997', '_derivationally_related_form'), 当前相似度: 0.4162
2025-07-16 23:25:50,966 - INFO - 步骤 2: 添加边 ('01698271', '00929718', '_synset_domain_topic_of'), 当前相似度: 0.9690
2025-07-16 23:25:51,007 - INFO - 步骤 3: 添加边 ('01754576', '01698271', '_hypernym'), 当前相似度: 0.9431
2025-07-16 23:25:51,049 - INFO - 步骤 4: 添加边 ('01698271', '10794014', '_derivationally_related_form'), 当前相似度: 0.9437
2025-07-16 23:25:51,100 - INFO - 步骤 5: 添加边 ('03906997', '04608567', '_hypernym'), 当前相似度: 0.9507
2025-07-16 23:25:51,114 - INFO - 匹配成功: anchor ('01698271', '_also_see', '01754576'), 得分: 0.8131
2025-07-16 23:25:51,152 - INFO - 步骤 1: 添加边 ('00252019', '00230746', '_hypernym'), 当前相似度: 0.3848
2025-07-16 23:25:51,196 - INFO - 步骤 2: 添加边 ('00329244', '00230746', '_hypernym'), 当前相似度: 0.9633
2025-07-16 23:25:51,239 - INFO - 步骤 3: 添加边 ('13497135', '00230746', '_derivationally_related_form'), 当前相似度: 0.9585
2025-07-16 23:25:51,282 - INFO - 步骤 4: 添加边 ('00153263', '13497135', '_derivationally_related_form'), 当前相似度: 0.9669
2025-07-16 23:25:51,335 - INFO - 步骤 5: 添加边 ('13517843', '13497135', '_hypernym'), 当前相似度: 0.9559
2025-07-16 23:25:51,348 - INFO - 匹配成功: anchor ('00230746', '_also_see', '02540347'), 得分: 0.8190
2025-07-16 23:25:51,388 - INFO - 步骤 1: 添加边 ('01254051', '01460029', '_derivationally_related_form'), 当前相似度: 0.3547
2025-07-16 23:25:51,424 - INFO - 步骤 2: 添加边 ('01460029', '01254051', '_derivationally_related_form'), 当前相似度: 0.9607
2025-07-16 23:25:51,462 - INFO - 步骤 3: 添加边 ('01254051', '01460937', '_derivationally_related_form'), 当前相似度: 0.9624
2025-07-16 23:25:51,506 - INFO - 步骤 4: 添加边 ('01460937', '01254051', '_derivationally_related_form'), 当前相似度: 0.9680
2025-07-16 23:25:51,547 - INFO - 步骤 5: 添加边 ('01382083', '00677544', '_also_see'), 当前相似度: 0.9641
2025-07-16 23:25:51,561 - INFO - 匹配成功: anchor ('01460029', '_also_see', '00677544'), 得分: 0.8312
2025-07-16 23:25:51,607 - INFO - 步骤 1: 添加边 ('00222376', '01258302', '_derivationally_related_form'), 当前相似度: 0.3470
2025-07-16 23:25:51,646 - INFO - 步骤 2: 添加边 ('01410223', '10178216', '_derivationally_related_form'), 当前相似度: 0.9149
2025-07-16 23:25:51,688 - INFO - 步骤 3: 添加边 ('01258302', '00222376', '_derivationally_related_form'), 当前相似度: 0.9360
2025-07-16 23:25:51,727 - INFO - 步骤 4: 添加边 ('01258302', '01552519', '_hypernym'), 当前相似度: 0.9355
2025-07-16 23:25:51,787 - INFO - 步骤 5: 添加边 ('01552519', '01255967', '_also_see'), 当前相似度: 0.9543
2025-07-16 23:25:51,800 - INFO - 匹配成功: anchor ('01410223', '_also_see', '01258302'), 得分: 0.8024
2025-07-16 23:25:51,847 - INFO - 步骤 1: 添加边 ('01781478', '02578235', '_also_see'), 当前相似度: 0.3989
2025-07-16 23:25:51,890 - INFO - 步骤 2: 添加边 ('01783158', '01781478', '_also_see'), 当前相似度: 0.9510
2025-07-16 23:25:51,928 - INFO - 步骤 3: 添加边 ('01783158', '05946687', '_derivationally_related_form'), 当前相似度: 0.9457
2025-07-16 23:25:51,973 - INFO - 步骤 4: 添加边 ('02578235', '01781478', '_also_see'), 当前相似度: 0.9625
2025-07-16 23:25:52,022 - INFO - 步骤 5: 添加边 ('05946687', '09629065', '_derivationally_related_form'), 当前相似度: 0.9638
2025-07-16 23:25:52,049 - INFO - 匹配成功: anchor ('01781478', '_also_see', '01783158'), 得分: 0.8223
2025-07-16 23:25:52,092 - INFO - 步骤 1: 添加边 ('01781478', '04826771', '_derivationally_related_form'), 当前相似度: 0.3788
2025-07-16 23:25:52,156 - INFO - 步骤 2: 添加边 ('01781478', '01783158', '_also_see'), 当前相似度: 0.9365
2025-07-16 23:25:52,195 - INFO - 步骤 3: 添加边 ('01781478', '02055062', '_also_see'), 当前相似度: 0.9465
2025-07-16 23:25:52,244 - INFO - 步骤 4: 添加边 ('01783158', '01781478', '_also_see'), 当前相似度: 0.9339
2025-07-16 23:25:52,294 - INFO - 步骤 5: 添加边 ('01783158', '04826999', '_derivationally_related_form'), 当前相似度: 0.9617
2025-07-16 23:25:52,306 - INFO - 匹配成功: anchor ('01781478', '_also_see', '02513269'), 得分: 0.8148
2025-07-16 23:25:52,347 - INFO - 步骤 1: 添加边 ('02055062', '01781478', '_also_see'), 当前相似度: 0.3604
2025-07-16 23:25:52,445 - INFO - 步骤 2: 添加边 ('02578235', '01781478', '_also_see'), 当前相似度: 0.9444
2025-07-16 23:25:52,501 - INFO - 步骤 3: 添加边 ('04826771', '01781478', '_derivationally_related_form'), 当前相似度: 0.9478
2025-07-16 23:25:52,564 - INFO - 步骤 4: 添加边 ('01781478', '04826771', '_derivationally_related_form'), 当前相似度: 0.9382
2025-07-16 23:25:52,604 - INFO - 步骤 5: 添加边 ('02578235', '02573275', '_hypernym'), 当前相似度: 0.9247
2025-07-16 23:25:52,614 - INFO - 匹配成功: anchor ('01781478', '_also_see', '02578235'), 得分: 0.8059
2025-07-16 23:25:52,655 - INFO - 步骤 1: 添加边 ('01781478', '02578235', '_also_see'), 当前相似度: 0.4643
2025-07-16 23:25:52,693 - INFO - 步骤 2: 添加边 ('01781478', '01783158', '_also_see'), 当前相似度: 0.8958
2025-07-16 23:25:52,733 - INFO - 步骤 3: 添加边 ('02055062', '01781478', '_also_see'), 当前相似度: 0.9710
2025-07-16 23:25:52,771 - INFO - 步骤 4: 添加边 ('04826771', '01781478', '_derivationally_related_form'), 当前相似度: 0.9554
2025-07-16 23:25:52,816 - INFO - 步骤 5: 添加边 ('02578235', '02573275', '_hypernym'), 当前相似度: 0.9298
2025-07-16 23:25:52,828 - INFO - 匹配成功: anchor ('01781478', '_also_see', '02055062'), 得分: 0.8011
2025-07-16 23:25:52,864 - INFO - 步骤 1: 添加边 ('00452512', '14868243', '_derivationally_related_form'), 当前相似度: 0.3527
2025-07-16 23:25:52,895 - INFO - 步骤 2: 添加边 ('14868243', '00261533', '_derivationally_related_form'), 当前相似度: 0.9503
2025-07-16 23:25:52,930 - INFO - 步骤 3: 添加边 ('00261533', '14868243', '_derivationally_related_form'), 当前相似度: 0.9536
2025-07-16 23:25:52,964 - INFO - 步骤 4: 添加边 ('00261533', '00260648', '_hypernym'), 当前相似度: 0.9741
2025-07-16 23:25:53,010 - INFO - 步骤 5: 添加边 ('00260648', '10308732', '_derivationally_related_form'), 当前相似度: 0.9738
2025-07-16 23:25:53,018 - INFO - 匹配成功: anchor ('00452512', '_also_see', '01695567'), 得分: 0.8148
2025-07-16 23:25:53,049 - INFO - 步骤 1: 添加边 ('03714721', '00452512', '_derivationally_related_form'), 当前相似度: 0.4082
2025-07-16 23:25:53,082 - INFO - 步骤 2: 添加边 ('00452512', '01695567', '_also_see'), 当前相似度: 0.9400
2025-07-16 23:25:53,117 - INFO - 步骤 3: 添加边 ('00452512', '03714721', '_derivationally_related_form'), 当前相似度: 0.9480
2025-07-16 23:25:53,155 - INFO - 步骤 4: 添加边 ('04682018', '01695567', '_derivationally_related_form'), 当前相似度: 0.9311
2025-07-16 23:25:53,197 - INFO - 步骤 5: 添加边 ('00452512', '00402535', '_derivationally_related_form'), 当前相似度: 0.9571
2025-07-16 23:25:53,207 - INFO - 匹配成功: anchor ('00452512', '_also_see', '01194938'), 得分: 0.8133
2025-07-16 23:25:53,242 - INFO - 步骤 1: 添加边 ('05557839', '01718867', '_derivationally_related_form'), 当前相似度: 0.4193
2025-07-16 23:25:53,269 - INFO - 步骤 2: 添加边 ('00612114', '00146572', '_derivationally_related_form'), 当前相似度: 0.9249
2025-07-16 23:25:53,304 - INFO - 步骤 3: 添加边 ('00146572', '00612114', '_derivationally_related_form'), 当前相似度: 0.9235
2025-07-16 23:25:53,334 - INFO - 步骤 4: 添加边 ('00146572', '00368847', '_derivationally_related_form'), 当前相似度: 0.9225
2025-07-16 23:25:53,374 - INFO - 步骤 5: 添加边 ('00146572', '02710402', '_derivationally_related_form'), 当前相似度: 0.9248
2025-07-16 23:25:53,382 - INFO - 匹配成功: anchor ('01718867', '_also_see', '00612114'), 得分: 0.8034
2025-07-16 23:25:53,413 - INFO - 步骤 1: 添加边 ('05557839', '01718867', '_derivationally_related_form'), 当前相似度: 0.3654
2025-07-16 23:25:53,443 - INFO - 步骤 2: 添加边 ('01718867', '05557839', '_derivationally_related_form'), 当前相似度: 0.9518
2025-07-16 23:25:53,474 - INFO - 步骤 3: 添加边 ('00612652', '02032415', '_derivationally_related_form'), 当前相似度: 0.9620
2025-07-16 23:25:53,507 - INFO - 步骤 4: 添加边 ('02032415', '00612652', '_derivationally_related_form'), 当前相似度: 0.9687
2025-07-16 23:25:53,540 - INFO - 步骤 5: 添加边 ('02709906', '00612652', '_derivationally_related_form'), 当前相似度: 0.9360
2025-07-16 23:25:53,550 - INFO - 匹配成功: anchor ('01718867', '_also_see', '00612652'), 得分: 0.8023
2025-07-16 23:25:53,580 - INFO - 步骤 1: 添加边 ('00612114', '00146572', '_derivationally_related_form'), 当前相似度: 0.3717
2025-07-16 23:25:53,611 - INFO - 步骤 2: 添加边 ('05557839', '01718867', '_derivationally_related_form'), 当前相似度: 0.9841
2025-07-16 23:25:53,646 - INFO - 步骤 3: 添加边 ('01718867', '05557839', '_derivationally_related_form'), 当前相似度: 0.9861
2025-07-16 23:25:53,680 - INFO - 步骤 4: 添加边 ('01718867', '00612114', '_also_see'), 当前相似度: 0.9868
2025-07-16 23:25:53,717 - INFO - 步骤 5: 添加边 ('05557839', '05557339', '_hypernym'), 当前相似度: 0.9846
2025-07-16 23:25:53,731 - INFO - 匹配成功: anchor ('00612114', '_also_see', '01718867'), 得分: 0.8286
2025-07-16 23:25:53,769 - INFO - 步骤 1: 添加边 ('01878466', '02034828', '_also_see'), 当前相似度: 0.4027
2025-07-16 23:25:53,802 - INFO - 步骤 2: 添加边 ('00021766', '00631391', '_also_see'), 当前相似度: 0.9450
2025-07-16 23:25:53,841 - INFO - 步骤 3: 添加边 ('01878466', '00631391', '_also_see'), 当前相似度: 0.9527
2025-07-16 23:25:53,874 - INFO - 步骤 4: 添加边 ('00631391', '00021766', '_also_see'), 当前相似度: 0.9686
2025-07-16 23:25:53,911 - INFO - 步骤 5: 添加边 ('02034828', '01878466', '_also_see'), 当前相似度: 0.9533
2025-07-16 23:25:53,919 - INFO - 匹配成功: anchor ('00631391', '_also_see', '01878466'), 得分: 0.8251
2025-07-16 23:25:53,952 - INFO - 步骤 1: 添加边 ('00631391', '04802198', '_derivationally_related_form'), 当前相似度: 0.3849
2025-07-16 23:25:53,982 - INFO - 步骤 2: 添加边 ('00914421', '00021766', '_also_see'), 当前相似度: 0.9358
2025-07-16 23:25:54,016 - INFO - 步骤 3: 添加边 ('00914421', '01749320', '_also_see'), 当前相似度: 0.9356
2025-07-16 23:25:54,059 - INFO - 步骤 4: 添加边 ('01749320', '00914421', '_also_see'), 当前相似度: 0.9376
2025-07-16 23:25:54,097 - INFO - 步骤 5: 添加边 ('04802198', '00631391', '_derivationally_related_form'), 当前相似度: 0.9559
2025-07-16 23:25:54,106 - INFO - 匹配成功: anchor ('00631391', '_also_see', '00021766'), 得分: 0.8180
2025-07-16 23:25:54,143 - INFO - 步骤 1: 添加边 ('00631391', '01878466', '_also_see'), 当前相似度: 0.3868
2025-07-16 23:25:54,170 - INFO - 步骤 2: 添加边 ('00021766', '00631391', '_also_see'), 当前相似度: 0.9403
2025-07-16 23:25:54,201 - INFO - 步骤 3: 添加边 ('04898437', '01878466', '_derivationally_related_form'), 当前相似度: 0.9604
2025-07-16 23:25:54,239 - INFO - 步骤 4: 添加边 ('02034828', '01878466', '_also_see'), 当前相似度: 0.9633
2025-07-16 23:25:54,278 - INFO - 步骤 5: 添加边 ('02034828', '01129977', '_also_see'), 当前相似度: 0.9578
2025-07-16 23:25:54,288 - INFO - 匹配成功: anchor ('01878466', '_also_see', '02034828'), 得分: 0.8102
2025-07-16 23:25:54,317 - INFO - 步骤 1: 添加边 ('00631391', '00021766', '_also_see'), 当前相似度: 0.3737
2025-07-16 23:25:54,349 - INFO - 步骤 2: 添加边 ('04898437', '01878466', '_derivationally_related_form'), 当前相似度: 0.9491
2025-07-16 23:25:54,383 - INFO - 步骤 3: 添加边 ('04898804', '04898437', '_hypernym'), 当前相似度: 0.9305
2025-07-16 23:25:54,426 - INFO - 步骤 4: 添加边 ('04899201', '04898437', '_hypernym'), 当前相似度: 0.9528
2025-07-16 23:25:54,465 - INFO - 步骤 5: 添加边 ('01878466', '04898437', '_derivationally_related_form'), 当前相似度: 0.9413
2025-07-16 23:25:54,476 - INFO - 匹配成功: anchor ('01878466', '_also_see', '00631391'), 得分: 0.8180
2025-07-16 23:25:54,509 - INFO - 步骤 1: 添加边 ('00051045', '04792357', '_derivationally_related_form'), 当前相似度: 0.3511
2025-07-16 23:25:54,537 - INFO - 步骤 2: 添加边 ('04792127', '02080577', '_derivationally_related_form'), 当前相似度: 0.9372
2025-07-16 23:25:54,571 - INFO - 步骤 3: 添加边 ('04792679', '04792127', '_hypernym'), 当前相似度: 0.9619
2025-07-16 23:25:54,609 - INFO - 步骤 4: 添加边 ('01183573', '02080577', '_derivationally_related_form'), 当前相似度: 0.9572
2025-07-16 23:25:54,650 - INFO - 步骤 5: 添加边 ('07532112', '01183573', '_derivationally_related_form'), 当前相似度: 0.9460
2025-07-16 23:25:54,664 - INFO - 匹配成功: anchor ('00051045', '_also_see', '02080577'), 得分: 0.8172
2025-07-16 23:25:54,697 - INFO - 步骤 1: 添加边 ('00634472', '00628491', '_hypernym'), 当前相似度: 0.3915
2025-07-16 23:25:54,725 - INFO - 步骤 2: 添加边 ('00628491', '05784242', '_derivationally_related_form'), 当前相似度: 0.9496
2025-07-16 23:25:54,762 - INFO - 步骤 3: 添加边 ('05784242', '05785508', '_hypernym'), 当前相似度: 0.9133
2025-07-16 23:25:54,798 - INFO - 步骤 4: 添加边 ('05786655', '05785508', '_hypernym'), 当前相似度: 0.9164
2025-07-16 23:25:54,845 - INFO - 步骤 5: 添加边 ('05785508', '00703875', '_derivationally_related_form'), 当前相似度: 0.9423
2025-07-16 23:25:54,858 - INFO - 匹配成功: anchor ('00628491', '_also_see', '00630380'), 得分: 0.7961
2025-07-16 23:25:54,894 - INFO - 步骤 1: 添加边 ('01637633', '01634142', '_also_see'), 当前相似度: 0.3759
2025-07-16 23:25:54,926 - INFO - 步骤 2: 添加边 ('00628491', '10708454', '_derivationally_related_form'), 当前相似度: 0.9558
2025-07-16 23:25:54,961 - INFO - 步骤 3: 添加边 ('00628491', '00630380', '_also_see'), 当前相似度: 0.9631
2025-07-16 23:25:55,002 - INFO - 步骤 4: 添加边 ('01637633', '10196965', '_derivationally_related_form'), 当前相似度: 0.9579
2025-07-16 23:25:55,049 - INFO - 步骤 5: 添加边 ('09994119', '01637633', '_derivationally_related_form'), 当前相似度: 0.9514
2025-07-16 23:25:55,060 - INFO - 匹配成功: anchor ('00628491', '_also_see', '01634142'), 得分: 0.8241
2025-07-16 23:25:55,082 - INFO - 步骤 1: 添加边 ('05860200', '00246217', '_derivationally_related_form'), 当前相似度: 0.4197
2025-07-16 23:25:55,110 - INFO - 步骤 2: 添加边 ('01139623', '01139104', '_hypernym'), 当前相似度: 0.9443
2025-07-16 23:25:55,148 - INFO - 步骤 3: 添加边 ('01139104', '00430140', '_derivationally_related_form'), 当前相似度: 0.9637
2025-07-16 23:25:55,188 - INFO - 步骤 4: 添加边 ('00430140', '01156115', '_derivationally_related_form'), 当前相似度: 0.9716
2025-07-16 23:25:55,241 - INFO - 步骤 5: 添加边 ('00246217', '05860200', '_derivationally_related_form'), 当前相似度: 0.9792
2025-07-16 23:25:55,251 - INFO - 匹配成功: anchor ('00246217', '_also_see', '01139623'), 得分: 0.8099
2025-07-16 23:25:55,281 - INFO - 步骤 1: 添加边 ('02649830', '08179879', '_derivationally_related_form'), 当前相似度: 0.3403
2025-07-16 23:25:55,314 - INFO - 步骤 2: 添加边 ('02460483', '02649830', '_hypernym'), 当前相似度: 0.9371
2025-07-16 23:25:55,349 - INFO - 步骤 3: 添加边 ('02649830', '03259505', '_derivationally_related_form'), 当前相似度: 0.9265
2025-07-16 23:25:55,393 - INFO - 步骤 4: 添加边 ('02460483', '10700517', '_derivationally_related_form'), 当前相似度: 0.9399
2025-07-16 23:25:55,440 - INFO - 步骤 5: 添加边 ('10700517', '01054335', '_derivationally_related_form'), 当前相似度: 0.9602
2025-07-16 23:25:55,452 - INFO - 匹配成功: anchor ('02649830', '_also_see', '01177505'), 得分: 0.8151
2025-07-16 23:25:55,484 - INFO - 步骤 1: 添加边 ('00014742', '01177314', '_also_see'), 当前相似度: 0.3612
2025-07-16 23:25:55,516 - INFO - 步骤 2: 添加边 ('02649830', '03259505', '_derivationally_related_form'), 当前相似度: 0.9577
2025-07-16 23:25:55,550 - INFO - 步骤 3: 添加边 ('02649830', '08179879', '_derivationally_related_form'), 当前相似度: 0.9636
2025-07-16 23:25:55,591 - INFO - 步骤 4: 添加边 ('03259505', '03319745', '_has_part'), 当前相似度: 0.9635
2025-07-16 23:25:55,638 - INFO - 步骤 5: 添加边 ('03259505', '03200701', '_has_part'), 当前相似度: 0.9733
2025-07-16 23:25:55,651 - INFO - 匹配成功: anchor ('02649830', '_also_see', '01177314'), 得分: 0.8256
2025-07-16 23:25:55,684 - INFO - 步骤 1: 添加边 ('01634142', '05634219', '_derivationally_related_form'), 当前相似度: 0.3789
2025-07-16 23:25:55,715 - INFO - 步骤 2: 添加边 ('05634219', '01635056', '_derivationally_related_form'), 当前相似度: 0.9208
2025-07-16 23:25:55,748 - INFO - 步骤 3: 添加边 ('01635056', '05634219', '_derivationally_related_form'), 当前相似度: 0.9261
2025-07-16 23:25:55,782 - INFO - 步骤 4: 添加边 ('00628491', '01634142', '_also_see'), 当前相似度: 0.9414
2025-07-16 23:25:55,824 - INFO - 步骤 5: 添加边 ('01637633', '10062996', '_derivationally_related_form'), 当前相似度: 0.9240
2025-07-16 23:25:55,833 - INFO - 匹配成功: anchor ('01637633', '_also_see', '01634142'), 得分: 0.7958
2025-07-16 23:25:55,867 - INFO - 步骤 1: 添加边 ('02033137', '01907258', '_hypernym'), 当前相似度: 0.3990
2025-07-16 23:25:55,898 - INFO - 步骤 2: 添加边 ('00350380', '02034300', '_derivationally_related_form'), 当前相似度: 0.9689
2025-07-16 23:25:55,934 - INFO - 步骤 3: 添加边 ('02034300', '01907258', '_hypernym'), 当前相似度: 0.9473
2025-07-16 23:25:55,967 - INFO - 步骤 4: 添加边 ('02034300', '00350380', '_derivationally_related_form'), 当前相似度: 0.9504
2025-07-16 23:25:56,005 - INFO - 步骤 5: 添加边 ('02049190', '01907258', '_hypernym'), 当前相似度: 0.9779
2025-07-16 23:25:56,013 - INFO - 匹配成功: anchor ('01907258', '_also_see', '02034300'), 得分: 0.7991
2025-07-16 23:25:56,048 - INFO - 步骤 1: 添加边 ('01907258', '02089984', '_verb_group'), 当前相似度: 0.2984
2025-07-16 23:25:56,080 - INFO - 步骤 2: 添加边 ('01907258', '01831531', '_hypernym'), 当前相似度: 0.9399
2025-07-16 23:25:56,113 - INFO - 步骤 3: 添加边 ('02089984', '01850315', '_hypernym'), 当前相似度: 0.9203
2025-07-16 23:25:56,159 - INFO - 步骤 4: 添加边 ('01446901', '01850315', '_hypernym'), 当前相似度: 0.9257
2025-07-16 23:25:56,208 - INFO - 步骤 5: 添加边 ('01850315', '00279835', '_derivationally_related_form'), 当前相似度: 0.9362
2025-07-16 23:25:56,221 - INFO - 匹配成功: anchor ('01907258', '_also_see', '00897564'), 得分: 0.8104
2025-07-16 23:25:56,255 - INFO - 步骤 1: 添加边 ('00931555', '00064479', '_also_see'), 当前相似度: 0.4046
2025-07-16 23:25:56,288 - INFO - 步骤 2: 添加边 ('00065184', '00064479', '_similar_to'), 当前相似度: 0.9512
2025-07-16 23:25:56,326 - INFO - 步骤 3: 添加边 ('05155821', '00064479', '_derivationally_related_form'), 当前相似度: 0.9548
2025-07-16 23:25:56,368 - INFO - 步骤 4: 添加边 ('05155821', '02513268', '_derivationally_related_form'), 当前相似度: 0.9431
2025-07-16 23:25:56,413 - INFO - 步骤 5: 添加边 ('02513268', '05155821', '_derivationally_related_form'), 当前相似度: 0.9347
2025-07-16 23:25:56,422 - INFO - 匹配成功: anchor ('00931555', '_also_see', '00604617'), 得分: 0.7969
2025-07-16 23:25:56,450 - INFO - 步骤 1: 添加边 ('00064479', '01870889', '_also_see'), 当前相似度: 0.3923
2025-07-16 23:25:56,479 - INFO - 步骤 2: 添加边 ('00064479', '00065184', '_similar_to'), 当前相似度: 0.9511
2025-07-16 23:25:56,513 - INFO - 步骤 3: 添加边 ('00064479', '05160796', '_derivationally_related_form'), 当前相似度: 0.9508
2025-07-16 23:25:56,554 - INFO - 步骤 4: 添加边 ('00064479', '05155821', '_derivationally_related_form'), 当前相似度: 0.9469
2025-07-16 23:25:56,601 - INFO - 步骤 5: 添加边 ('01870889', '05157866', '_derivationally_related_form'), 当前相似度: 0.9550
2025-07-16 23:25:56,613 - INFO - 匹配成功: anchor ('00931555', '_also_see', '00064479'), 得分: 0.7997
2025-07-16 23:25:56,648 - INFO - 步骤 1: 添加边 ('01195536', '02495922', '_also_see'), 当前相似度: 0.4305
